idap_line,alarm_name,alarm_def_id,what_fixed_it,classification,derived_tier,occurrence_count,total_downtime_mins,avg_downtime_mins,distinct_days_affected,first_occurrence,last_occurrence,maximo_cm_count,top_assetnum,top_asset_location,top_failure_code,top_failure_code_desc,sample_wo_descriptions,frequency_tier,last_wo_date,days_since_last_wo,last_wonum,last_wo_description,last_wo_worktype,last_wo_assetnum,last_wo_asset_location,last_wo_failurecode,work_performed,root_cause
A2,A2 Zone 2 Paused,7786,null,null,TIER 2 - Critical Active,45991,81271.8,1.8,332,2025-07-08 17:28:11,2026-07-08 15:30:58,1187,K323502,IC0150A2AMODULEA,ASSY,Assembly Equipment,A1 CARTON SKEW | A1 GLUE FACEPLATE REPLACMENT | A1 LIT FEEDER 2 PRESENCE AND RE-PHASING D822862M,CRITICAL - Daily or more,2026-07-08T04:50:00.000Z,0,28126550,A2 LVC REJECTING FOR LINE 1 AND LINE 2,CM,K372068,IC0150A2LVC,PACK0010,null,null
A5,C10 F165 Chass Conv Incoming Upstream No Pall A064688-503F,1443,[27831111] A5 Electrical Panel Filter Replacement (PM | IC0150A5),PRESCRIPTIVE,RESOLVED,16,18.1,1.1,9,2025-10-18 06:59:44,2026-05-28 03:27:27,17,K407020,IC0150A5STNCART02,ASSY,Assembly Equipment,A2 DELIVERY EJECT CYLINDER NOT IN WORK POSITION | A5 CARTON EDGE GLUE SENSOR APPLICATION | A5 CARTONER MAIN MACHINE / BROKEN PRODUCT BELT DIVIDER CELL (D877871A),LOW - Less than weekly,2026-05-28T05:00:11.000Z,41,27831111,A5 Electrical Panel Filter Replacement,PM,null,IC0150A5,null,null,null
A2,No compressed air ,238,null,null,TIER 4 - Low / Monitor,13,18.0,1.4,13,2025-08-31 21:05:46,2026-07-07 14:26:05,18,K323503,IC0150A2BMODULEB,ASSY,Assembly Equipment,A2 - Main Machine - Cap Feeder #1 Faults | A2 BROKEN GRIPPER ON DSSA G3D D869317A | A2 CARTON SKEW SLIPPING,LOW - Less than weekly,2026-07-07T17:29:05.000Z,1,28126269,A2 - Main Machine - Cap Feeder #1 Faults,CM,K323503,IC0150A2BMODULEB,ASSY,Replaced solenoid valve that controls air flow for the rotation,Unknown
A5,C04 F015 Crwdr Nest 2R Part Pres Flt (Chass D8) A064701-507H,1494,[27775461] A5 labeler having label position jumping (CM | IC0150A5CMODULEC | ROTA0017),PRESCRIPTIVE,RESOLVED,18,17.9,1.0,8,2025-08-23 08:28:22,2026-05-15 13:33:07,15,K407231,IC0150A5EFEEDER1,PACK,Packaging Equipment,A5 - Case Packer - Carton Infeed Jams | A5 - Labeler - Firing Position | A5 - Labeler - Vision Adjustment,LOW - Less than weekly,2026-05-15T14:36:08.000Z,54,27775461,A5 labeler having label position jumping,CM,K407156,IC0150A5CMODULEC,ROTA0017,"Adjusted top rail and adjust brush for better contact,Replace 3 broken trunnion shafts",Unknown
A2,C10F119 Sens Rail1 Srvo No Enbl ,7435,[26572351] A2 rear mask alarms in cartrige load (CM | IC0150A2 | BUILDING),PRESCRIPTIVE,RESOLVED,20,17.8,0.9,1,2025-11-02 07:26:44,2025-11-02 07:44:40,5,K323503,IC0150A2BMODULEB,ASSY,Assembly Equipment,A2 CBI overloads and camera 1 lense loose | A2 DSSA LOADER WON'T START | A2 WET MACHINE SERVO SLIDE 1 SERVO NOT ENABLED,LOW - Less than weekly,2025-11-02T10:09:03.000Z,248,26572351,A2 rear mask alarms in cartrige load,CM,null,IC0150A2,BUILDING,null,null
A1,C3F77  Cart Ld G3D Ovld Slide LF Adv,559,null,null,TIER 4 - Low / Monitor,6,17.6,2.9,3,2025-10-07 06:11:48,2026-06-20 19:36:52,5,K291218,IC0150A1HMODULEH,ASSY,Assembly Equipment,A1 CAP FEEDER 1 CAPS JAMMING AT LOWER ROTATE D982466A | A1 LVC CAMERA 1 NO READS D852805S | A1 MODULE B CARTRIDGE LOADING -- 3D LF overloads (D982466A),LOW - Less than weekly,2026-06-20T22:26:14.000Z,18,28016201,A1 CAP FEEDER 1 CAPS JAMMING AT LOWER ROTATE D982466A,CM,K291079,IC0150A1BKOBER,PACK0002,null,null
A2,C7F17 DSSA Ld G2D Home Seq Fail,1128,null,null,TIER 4 - Low / Monitor,22,17.6,0.8,22,2025-07-11 10:33:01,2026-07-07 12:48:41,33,K334766,IC0150A2B270GLUEDISPCK,ASSY,Assembly Equipment,A1 LIT FEEDER 2 PRESENCE AND RE-PHASING D822862M | A2 - Cartoner - Glue Dots | A2 2D GRIPPER REPLACEMENT,LOW - Less than weekly,2026-07-07T13:26:27.000Z,1,28124716,"A2 DSSA LOADER, DSSAs LOOSE IN FLIP TRANSFER",CM,K323502,IC0150A2AMODULEA,ASSY,ADJUSTED Y-AXIS,PARTS LOOSE IN FLIP TRANSFER
A5,C27 F004 Invalid Part Tracking Record A064709,1385,null,null,TIER 4 - Low / Monitor,11,17.4,1.6,4,2025-09-04 10:31:02,2026-01-10 15:05:41,8,K407231,IC0150A5EFEEDER1,ASSY,Assembly Equipment,A5 DSSA LOADER CRASHED | A5 FLIP TRANSFER PROFILE GATES | A5 GARVENS CARTON CHECK WEIGHER/ vision system rejects good carton/ D869316A,LOW - Less than weekly,2026-01-07T16:38:59.000Z,182,26948294,A5 Vacuum Pump replacement,CM,K407186,IC0150A5EMODULEE,PACK,REPLACED CARTONER VACCUM PUMP,WORN PART
A5,C18 F023 CCH ID Insp Insrt Test Mstr (Chass D7) A064699-500,1448,null,null,TIER 4 - Low / Monitor,17,17.4,1.0,13,2025-07-25 18:50:04,2026-06-03 17:34:36,28,K407156,IC0150A5CMODULEC,PACK,Packaging Equipment,"A2 DSSA LOADER, DSSA OVERLOADS | A5 - Cartoner - Lit Feeder #3 Reflective Sensor | A5 - Cartoner - Pushers Because of Lit",LOW - Less than weekly,2026-05-28T05:00:11.000Z,41,27831111,A5 Electrical Panel Filter Replacement,PM,null,IC0150A5,null,null,null
A5,C23 F034 CBI Cnsc Fail Nest 2 A066917-500B,1490,null,null,TIER 3 - Medium,56,17.4,0.3,24,2025-10-08 00:15:24,2026-07-08 05:16:02,41,K407156,IC0150A5CMODULEC,ASSY,Assembly Equipment,A5 - Cartoner - Lit Feeder #2 Adjustments | A5 - Labeler - Camera #2 High Skew Rejects | A5 - Labeler - Exit Feed Screw Crashes,MEDIUM - Weekly,2026-07-08T09:12:44.000Z,0,28128327,A5 PEN ASSEMBLY MAIN MACHINE/ CRTRIDGE TRAY INFEED ROLLER REPLACEMENT/ D957016D,CM,K407081,IC0150A5BMODULEB,ASSY,null,null
A2,C16F66 Ld Cap Vfy Nest 3 Part Pres Cnsc Fail,890,null,null,TIER 3 - Medium,59,17.3,0.3,14,2025-07-24 16:09:27,2026-06-30 00:57:21,23,K334766,IC0150A2B270GLUEDISPCK,ASSY,Assembly Equipment,A2 - Cartoner - Open Flap | A2 CAP FEEDER 1 ISSUES D852750G | A2 CAP FEEDER 2 JAMS D960298J,MEDIUM - Weekly,2026-06-29T21:22:32.000Z,9,28045501,A2 CAP FEEDER 2 JAMS D960298J,CM,K323613,IC0150A2BELECTRICAL5,ELEC,TRIMMED THE FIBER OPTICS AND RETRAINED THE AMPLIFIERS,UNKNOWN 
A5,SEV4 Robot  Teach mode active,4204,[27333169] A5 QOB REJECTS D923755G (CM | IC0150A5EMODULEE | PACK),PRESCRIPTIVE,RESOLVED,2,17.3,8.7,1,2026-03-04 20:04:39,2026-03-04 20:09:19,3,K407186,IC0150A5EMODULEE,PACK,Packaging Equipment,A5 MODULE E GLUE DISPENSING CARTONER -- opposite side nozzle not dispensing (D923755G) | A5 PUSHERS FAULTS D923755G | A5 QOB REJECTS D923755G,LOW - Less than weekly,2026-03-04T21:37:12.000Z,126,27333169,A5 QOB REJECTS D923755G,CM,K407186,IC0150A5EMODULEE,PACK,"ESCALATED TO ETs AND NOTICED THAT THE SWATCH WAS HIT AND KNOCKED OUT OF POSITION, ADJUSTED THE SWATCH BLOCK BACK INTO THE REGION OF INSPECTION, NO ADJUSTMENTS MADE TO VISION ",Unknown
A1,C12F9 Laser Mark Overload,587,null,null,TIER 4 - Low / Monitor,11,17.1,1.6,11,2025-07-23 14:33:58,2026-06-23 09:03:28,15,K372060,IC0150A1LVCVIS,ASSY,Assembly Equipment,"A1 - CAP FEEDER PEN ROTATOR ADJUSTMENT | A1 - Cartoner - Lit Feeder Actuator | A1 CAP FEEDER 1, TRACK 2 JAMS",LOW - Less than weekly,2026-06-23T05:54:30.000Z,15,28022990,A1 HIGH REJECTS ON LVC CAMERA,CM,K372060,IC0150A1LVCVIS,VISN,null,null
A2,C19F36 Adh App Left Outbrd Cnsc Fail 1,789,null,null,TIER 4 - Low / Monitor,19,17.1,0.9,4,2025-09-22 01:54:40,2025-12-24 08:53:18,5,K372068,IC0150A2LVC,ASSY,Assembly Equipment,"A2 - Cartoner - Camera No reads LVC | A2 DSSA LOADER, G3D NOT HOMING | A2 LABELER CAMERA 3 REJECTS FOR CIRCLE EDGE FAIL",LOW - Less than weekly,2025-12-24T03:23:19.000Z,196,26854498,A2 LABELER CAMERA 3 REJECTS FOR CIRCLE EDGE FAIL,CM,K323504,IC0150A2CMODULEC,PACK0017,ADJUST SEARCH REGION FOR CIRCLE EDGE ,:
A2,C20F23 Press Cart Tooling Lwrd 6,1085,null,null,TIER 4 - Low / Monitor,12,16.9,1.4,12,2025-07-25 12:45:12,2026-07-07 05:14:36,14,K323613,IC0150A2BELECTRICAL5,PACK,Packaging Equipment,A2 CAP FEEDER 2 JAMS D960298J | A2 CAP FEEDER 2 TRACK 3 UPPER ROTATOR | A2 CARTON SKEW/FORMING D910547H,LOW - Less than weekly,2026-07-07T08:45:01.000Z,1,28123393,B150 A2 WAREHOUSE REINSTALL STOP BRACKET TO FLOOR,CM,null,IC0150A2,BUILDING,null,null
A1,C10F98 Chass Conv Incoming Pallet Queue Low,581,null,null,TIER 4 - Low / Monitor,11,16.8,1.5,10,2025-07-26 02:37:56,2026-05-07 16:10:22,16,K291052,IC0150A1AMODULEA,ASSY,Assembly Equipment,A1 APOLLO CASE PACKER MAIN MACHINE -- slight damage lower left carton when pushed into case D859817 | A1 CAP FEEDER - ISSUES FEEDING AND ORIENTING | A1 CARTON BACK FLAP NOT CLOSING D890552A,LOW - Less than weekly,2026-05-07T12:21:07.000Z,62,27741483,A1 CAP FEEDER - ISSUES FEEDING AND ORIENTING,CM,K291079,IC0150A1BKOBER,PACK0002,null,null
A2,Leaflet first jam check ,233,"[27746875] A2, Labeler -- excessive skew rejects (D904593A) (CM | IC0150A2CMODULEC | PACK0017)",PRESCRIPTIVE,RESOLVED,29,16.8,0.6,16,2025-07-22 16:07:04,2026-05-08 12:15:30,17,K323560,IC0150A2ADSSAFLIPLOAD,ASSY,Assembly Equipment,A2 - DSSA Loader - 3D & Tray Handler Crash | A2 - Labeler - Bent Trunnion Shaft | A2 AIR LEAK ON G2D,LOW - Less than weekly,2026-05-08T14:20:58.000Z,61,27746875,"A2, Labeler -- excessive skew rejects (D904593A)",CM,K323504,IC0150A2CMODULEC,PACK0017,  Leveled label head.  Loosened upper rail.  Adjusted peel plate position (was too close to drum).  Loosened trunnion to drum tension by approximately 1 mm.,  Out of adjustment (
A2,C18F29 Verfiy Cap Seat Part Sens Fail 6,915,[26970450] A2 ADVISOR PANEL POWER CYCLE D869316E (CM | IC0150A2SERPNLAD | ELEC0012),PRESCRIPTIVE,RESOLVED,12,16.8,1.4,3,2025-07-23 12:49:34,2026-01-12 17:30:46,7,K323504,IC0150A2CMODULEC,PACK0017,Labeler,A2 ADVISOR PANEL POWER CYCLE D869316E | A2 LABELER/ FAILING FOR LABEL EDGE/ D781526G | A2 MODULE C PRINTER/LABELER MAIN MACHINE/ CAMERA 3 REJECTS/ D781526G,LOW - Less than weekly,2026-01-12T21:33:17.000Z,177,26970450,A2 ADVISOR PANEL POWER CYCLE D869316E,CM,K398643,IC0150A2SERPNLAD,ELEC0012,POWER CYCLED ADVISOR,REQUESTED ACTION
A5,C16 F060 Cap Fdr 1 C11 Delvry Eject Cyl  Not In Home Pos A064697-525B,1541,null,null,TIER 4 - Low / Monitor,24,16.7,0.7,20,2025-08-14 07:02:31,2026-07-08 08:23:43,24,K407474,IC0150A5EQOB,PACK,Packaging Equipment,"A5 -- NCID auto sequence failures (D911040A) | A5 CAP FEEDER 1 TRACK 1 PARTS SEPARATOR ALARMS | A5 CAP FEEDER 1, LOAD CAP VERIFY SENSOR FAULT",LOW - Less than weekly,2026-07-08T09:12:44.000Z,0,28128327,A5 PEN ASSEMBLY MAIN MACHINE/ CRTRIDGE TRAY INFEED ROLLER REPLACEMENT/ D957016D,CM,K407081,IC0150A5BMODULEB,ASSY,null,null
A5,C17 F037 Cap Fdr 2 Trk 1 Part Ctrl Rot Unit Sens Fail A064698-514A,1419,null,null,TIER 4 - Low / Monitor,50,16.6,0.3,24,2025-07-22 13:10:53,2026-07-07 02:55:44,46,K407186,IC0150A5EMODULEE,PACK,Packaging Equipment,A1 CARTON NO READ SENSOR NOT WORKING | A5 - Cartoner - LVC No Reads | A5 - Main Machine - Cartridge Load Suction Cups,LOW - Less than weekly,2026-07-07T06:13:34.000Z,1,27945251,RADIOMETER CALIBRATION,PM,K372221,IC0150A5INSRADIOMETER1,ANAL0001,null,null
A5,SEV4 Robot Internal error - tracking belt 1,2806,"[27842501] A5, CELL 26 OVERLOAD (CM | IC0150A5BMODULEB | ASSY)",PRESCRIPTIVE,RESOLVED,12,16.6,1.4,10,2025-07-11 04:42:52,2026-05-30 04:58:08,26,K407186,IC0150A5EMODULEE,PACK,Packaging Equipment,A5 - Cartoner - Carton Forming Issues | A5 BARCODE GRADER CALIBRATION REQUIRED SETTING | A5 CART LOAD SRPING FINGER REPLACEMENT D910542D,LOW - Less than weekly,2026-05-30T07:25:24.000Z,39,27842501,"A5, CELL 26 OVERLOAD",CM,K407081,IC0150A5BMODULEB,ASSY,REPLACED EXTENSION FINGER ,BENT FINGER
A1,C19F10 Adh Apply Servo Positive Over Travel,460,null,null,TIER 4 - Low / Monitor,10,16.5,1.6,5,2025-09-19 08:58:34,2026-06-07 02:27:05,7,K291175,IC0150A1EMODULEE,ASSY,Assembly Equipment,"A1 - DSSA Loader - Door off Track | A1 CARTONER, FRONT SIDE GLUE HITTING RAILS | A1 CASE FORMING D981067C",LOW - Less than weekly,2026-06-07T01:58:23.000Z,31,27945132,A1 SKEWED CARTONS D981067C,CM,K291175,IC0150A1EMODULEE,PACK,null,null
A1,C10F99 Chass Conv Incoming Pallet Queue Sens Fail,652,[26484856] D838224C A1 Cartoner product chain slipping. (CM | IC0150A1EMODULEE | PACK),PRESCRIPTIVE,RESOLVED,26,16.5,0.6,20,2025-07-23 09:42:57,2025-10-19 14:49:21,24,K291053,IC0150A1A210DSSAFLIPLOAD,ASSY,Assembly Equipment,A1 - Glue Dispensing PM after Faceplate PM Completion | A1 CAP FEEDER DELIVERY STOPPER SENSOR FAIL | A1 CART LOAD PINS NOT LOWERING D810486J,LOW - Less than weekly,2025-10-19T18:10:00.000Z,262,26484856,D838224C A1 Cartoner product chain slipping.,CM,K291175,IC0150A1EMODULEE,PACK,null,null
A2,C10F43 Chass Zone Grd Rjct 1 Dssa Opn,972,null,null,TIER 4 - Low / Monitor,19,16.4,0.9,16,2025-07-12 05:14:51,2026-07-02 15:24:02,28,K323612,IC0150A2BKOBER1,ASSY,Assembly Equipment,A2 - Main Machine - Cap Feeder #2 Faults | A2 BOOKLET 3 MISSING FAULTS | A2 CAP FEEDER 2 JAMS D960298J,LOW - Less than weekly,2026-07-02T13:39:26.000Z,6,28095991,A2 PRODUCT INTRODUCTION,CM,K323506,IC0150A2EMODULEE,PACK,null,null
A5,C05 F007 Dssa's Not Removed  A064692-517A,1623,null,null,TIER 4 - Low / Monitor,10,16.4,1.6,9,2025-07-23 21:19:03,2025-11-30 23:40:30,22,K407474,IC0150A5EQOB,ASSY,Assembly Equipment,A5 - Cartoner - Possible Burning Smell | A5 - Main Machine - Cap Feeder #1 Delivery Stopper Fault | A5 CARTONER MAIN MACHINE PUSHER SAFETIES AND QOB FAILS (D784082E),LOW - Less than weekly,2025-11-30T21:57:37.000Z,220,26693558,A5 CORNER OVERLOAD BY CAP FEEDER 2,CM,K407098,IC0150A5B201WALKBEAMCH,ASSY,REMOVE UPPER RAILS AND PALLETS TO INSPECT EXTENSION FINGERS. PUT PALLETS BACK IN PROPER POSITIONON WALKING BEAM AND INSTALL UPPER RAILS. ,:
A2,C21F12 Flip Xfer Dssa Rjct Pres 1,812,null,null,TIER 4 - Low / Monitor,11,16.3,1.5,8,2025-11-04 04:51:54,2026-06-24 07:25:18,10,K323502,IC0150A2AMODULEA,ASSY,Assembly Equipment,A2 - Cartoner - Carton Reject Arm Issue | A2 - Main Machine - Cell 26 Phantom Overload Faults | A2 ALIGNMENT ISSUE AT G2D,LOW - Less than weekly,2026-06-24T06:32:41.000Z,14,28028344,"A2, Main Machine -- NCID no read alarms (D983640E)",CM,K323503,IC0150A2BMODULEB,ASSY,  Power cycled NCID camera.,  NCID camera.
A5,C16 F037 Cap Fdr 1 Trk 1 Upper Rot Unit Fail A064697-513A,1404,null,null,TIER 4 - Low / Monitor,43,16.1,0.4,25,2025-07-26 19:33:20,2026-06-17 10:04:31,38,K407474,IC0150A5EQOB,PACK,Packaging Equipment,A5 - Cartoner - Possible Burning Smell | A5 - Main Machine - Cap Feeder #1 Delivery Stopper Fault | A5 - Main Machine - DSSA Upstream Corner Conveyor Faults,LOW - Less than weekly,2026-06-17T09:39:34.000Z,21,28004439,"A5 CARTONER, NOT GLUING ABLASION SIDE",CM,K407186,IC0150A5EMODULEE,PACK,"ADJUSTED CARTON LENGTH TO &quot;159&quot;, ADJUSTED ROUND CLOSING FLAP RAIL CLOSER TO CARTON, AND ADJUSTED EXIT FLAP CLOSING RAIL TO BETTER CLOSE CARTONS.",:
A2,C21F32 Flip Xfer DSSA Place Arm Ovld 4 Consec Fail,960,null,null,TIER 4 - Low / Monitor,41,16.0,0.4,27,2025-07-22 23:19:41,2026-06-01 05:53:04,41,K323506,IC0150A2EMODULEE,ASSY,Assembly Equipment,A2  HIGH REJECTS CAMERA 2 | A2 - Cartoner - Checkweigher Motor #4 Won't Reset | A2 - DSSA Loader - 3D & Tray Handler Crash,LOW - Less than weekly,2026-06-01T05:34:41.000Z,37,27859382,A2 HIGH QOB REJECTS,CM,K293259,IC0150A2EQOB,VISN,null,null
A2,C19F41 Adh App Left Outbrd Cnsc Fail 6,717,null,null,TIER 4 - Low / Monitor,14,15.9,1.1,6,2025-09-11 00:15:46,2025-12-24 05:39:49,11,K323616,IC0150A2BGBDSSAPP,BUILDING,Building,A2 - DSSAID VISION ADJUSTMENT | A2 ADHEISIVE ONBOARD FAULTS HIGH KICKOFF RATE D840305A | A2 CAP FEEDER 1 NOT DROPPING DOWN TO THE DELIVERY STOP  D840305A,LOW - Less than weekly,2025-12-24T03:23:19.000Z,196,26854498,A2 LABELER CAMERA 3 REJECTS FOR CIRCLE EDGE FAIL,CM,K323504,IC0150A2CMODULEC,PACK0017,ADJUST SEARCH REGION FOR CIRCLE EDGE ,:
A5,SEV4 Guard 6 not locked  (021-B6 ),2788,null,null,TIER 4 - Low / Monitor,7,15.8,2.3,5,2025-08-05 14:19:46,2026-06-17 10:44:52,7,K407156,IC0150A5CMODULEC,PACK,Packaging Equipment,"A5 CARTON GLUE EDGE SENSOR FAIL D970441F | A5 CARTONER, NOT GLUING ABLASION SIDE | A5 FLIP TRANSFER OVERLOADS ON NEST 6",LOW - Less than weekly,2026-06-17T09:39:34.000Z,21,28004439,"A5 CARTONER, NOT GLUING ABLASION SIDE",CM,K407186,IC0150A5EMODULEE,PACK,"ADJUSTED CARTON LENGTH TO &quot;159&quot;, ADJUSTED ROUND CLOSING FLAP RAIL CLOSER TO CARTON, AND ADJUSTED EXIT FLAP CLOSING RAIL TO BETTER CLOSE CARTONS.",:
A2,Label Placement Verification Sensor Fault,327,null,null,TIER 4 - Low / Monitor,9,15.7,1.7,8,2025-07-08 18:50:44,2025-09-21 11:33:50,6,K323589,IC0150A2B280LOADCART,ASSY,Assembly Equipment,A2 CAP FEEDER 2 JAM D848402A | A2 LIT FEEDER 2 | A2 MODULE H MAIN MACHINE CASE PACKER/ PRODUCT STOP NOT IN POS/ D829576A,LOW - Less than weekly,2025-08-31T21:55:35.000Z,311,26191541,A2 labeler D869317A,CM,K323504,IC0150A2CMODULEC,PACK0017,Adjusted strobe light position.,Lighting.
A2,C17F51 Cap Fdr 2 C7 Trk 3 Rot Unit Work Pos,7542,null,null,TIER 4 - Low / Monitor,13,15.6,1.2,8,2025-08-30 20:49:55,2026-04-26 06:21:27,9,K323560,IC0150A2ADSSAFLIPLOAD,ASSY,Assembly Equipment,A2 - Main Machine - Clutch Overloads | A2 ADHEISIVE ONBOARD FAULTS HIGH KICKOFF RATE D840305A | A2 CAP FEEDER 1 NOT DROPPING DOWN TO THE DELIVERY STOP  D840305A,LOW - Less than weekly,2026-04-26T02:57:53.000Z,73,27630943,A2 CAP FEEDER 2 TRACK 3 PART SEPARATOR,CM,K323613,IC0150A2BELECTRICAL5,ELEC,SAW THAT ON THE  CYLINDER ON ROTATE WAS VERY SLOW AND GETTING STUCK SO WE REPLACED THE PART,UNKNOWN
A5,C16 F07 Cap Fdr 1 Trk 3 Prt Separated Sensor Fail,7236,[27645789] A5 BROKEN LABELER TRIGGER D861539G (CM | IC0150A5CELECTRICAL1 | ELEC),PRESCRIPTIVE,RESOLVED,14,15.6,1.1,6,2025-07-11 05:57:48,2026-04-29 22:14:48,10,K407194,IC0150A5HMODULEH,PACK,Packaging Equipment,A5 - Cartoner - Robot Fault Won't Clear | A5 - Case Packer - Carton Stacker Adjustment | A5 BROKEN LABELER TRIGGER D861539G,LOW - Less than weekly,2026-04-30T00:56:15.000Z,69,27645789,A5 BROKEN LABELER TRIGGER D861539G,CM,K407150,IC0150A5CELECTRICAL1,ELEC,REPLACED TRIGGER,UNKNOWN
A1,C3F51  Cart Ld Cart Lift Indx Srvo Out of Pos,574,null,null,TIER 3 - Medium,56,15.5,0.3,41,2025-07-23 08:00:47,2026-06-19 17:49:46,44,K291069,IC0150A1CMODULEC,ASSY,Assembly Equipment,A1 - Cartoner - Lit Feeder 1 Reject Faults | A1 - DSSA Loader - Door off Track | A1 - Main Machine - Cartridge Load 3D Gantry Out of Sync,MEDIUM - Weekly,2026-06-19T10:31:15.000Z,19,28012842,A1 MODULE B CARTRIDGE LOADING STATION 280 / G2D Z AXIS SERVO ERROR (D982466A),CM,K291060,IC0150A1B280LOADCART,ASSY,null,null
A5,C11 F019 DSSA Vfy Ld Cnsc Fail 1 A064709-506,1596,null,null,TIER 3 - Medium,68,15.5,0.2,53,2025-08-18 04:11:12,2026-06-28 02:23:08,82,K407308,IC0150A5B285CBIVISTOOL,PACK,Packaging Equipment,A2 cartridge load 2D left bank not picking | A5 - Labeler - Camera #2 High Rejects | A5 - Labeler - Unable to Get Web Clear,MEDIUM - Weekly,2026-06-20T09:11:10.000Z,18,28015608,A5 CARTONER MAIN MACHINE/ P0USHER SAFETIES/ D962807K,CM,K407186,IC0150A5EMODULEE,PACK,:,:
A5,Label Head 1 Servo Comm Fault,7628,null,null,TIER 4 - Low / Monitor,2,15.4,7.7,2,2025-08-25 15:37:37,2026-06-10 18:47:18,4,K407156,IC0150A5CMODULEC,PACK,Packaging Equipment,A5 MODULE D STAUBLI ROBOT PEN LOADING / QOB FAILS RELATED TO PEN PLACEMENT (D805924C) | A5 PEN LABELER / LABEL HEAD SERVO COMMS FAULT (D805924C) | A5 PEN LABELER / LABEL PLACEMENT ISSUES (D805924C),LOW - Less than weekly,2025-08-25T19:01:20.000Z,317,26171372,A5 ROBOT FAR RIGHT NEST DROPPING PENS D805924C,CM,K407181,IC0150A5DROBOT,PACK,  SWAP OUT THE NEST 1 FROM OTHER ROBOT HEAD,  NEST 1 WASNT PULLING PENS
A2,C10F61 Unld Good Pallet Nest Clean Ovld Ok,904,[26345017] D791576D A2 Cartridge Front Mask Alarms. (CM | IC0150A2B290CARTPRESCK | ASSY),PRESCRIPTIVE,RESOLVED,8,15.3,1.9,7,2025-07-14 10:37:57,2025-09-26 02:37:21,6,K323504,IC0150A2CMODULEC,PACK0017,Labeler,A2 - Labler - High Vision Rejects | A2 ADJUST FIRING POSITION | A2 MODULE C PRINTER/LABELER MAIN MACHINE / LABEL PRINT FAILING FOR DATE (D829579A),LOW - Less than weekly,2025-09-26T04:45:00.000Z,285,26345017,D791576D A2 Cartridge Front Mask Alarms.,CM,K323590,IC0150A2B290CARTPRESCK,ASSY,Took Lift pen assembly apart to find that the center block that hits the stops both ways was loose. Tightened the two screws on the block to the actuator and reassembled.,Loose stop block.
A2,C2F20 Cart Ld Sens Slide Srvo Not Enble,793,null,null,TIER 4 - Low / Monitor,52,15.2,0.3,27,2025-07-22 07:11:35,2026-07-06 10:19:49,31,K334708,IC0150A2AGAUDSSALD1SP,ASSY,Assembly Equipment,A2 - Main Machine - Cell 26 Check | A2 BRACKET ON DSSA LOAD BROKEN | A2 CAP FEEDER 2 CAPS GETTING STUCK AT DELIVERY STOPPER,LOW - Less than weekly,2026-06-22T18:56:34.000Z,16,28022172,A2 VACUUM FILTER CLOGGED,CM,K323679,IC0150A2CDPSVACUUM1,INST0009,REPLACE FILTERS IN FUME EXTRACTOR,:
A5,C31 F015 Packager Diverter Guard Relay Tripped,7305,null,null,TIER 4 - Low / Monitor,8,15.2,2.2,8,2025-08-26 06:49:56,2026-07-08 14:20:06,13,K407474,IC0150A5EQOB,PACK,Packaging Equipment,A5  TIMING ISSUES AT THE CARTONER D869316A | A5 Broken lug on cartoner. | A5 CARTON STACKER NOT STACKING CARTONS,LOW - Less than weekly,2026-06-29T23:13:13.000Z,9,28045595,A5 CBI NEST 3 HIGH REJECT RATE D924673C,CM,K407081,IC0150A5BMODULEB,ASSY,REPLACED LIGHT GUIDE PIPE,UNKNOWN
A2,GUARD 4,7644,null,null,TIER 4 - Low / Monitor,14,15.1,1.1,13,2025-07-23 07:44:51,2026-06-26 21:27:52,11,K323560,IC0150A2ADSSAFLIPLOAD,ASSY,Assembly Equipment,A2 - Labeler - Flagged Labels | A2 - Main Machine - Cap Feeder 2 Faults | A2 - Robot - Broken Air Fitting,LOW - Less than weekly,2026-05-21T00:27:24.000Z,48,27810007,START OF BATCH ADJUSTMENTS,CM,K323504,IC0150A2CMODULEC,PACK0017,ADJUSTED VACUUM DRUM RATIO FROM AF 3.65 TO AL 3.62,UNKNOWN
A5,C22 F013 Spot Cure Tool Plate Not In Apollo Position A064705-502B,1226,null,null,TIER 4 - Low / Monitor,2,15.1,7.6,1,2025-11-23 08:39:42,2025-11-23 10:08:53,1,K407115,IC0150A5B310UVSPOTCUR,ASSY,Assembly Equipment,A5 -- SPOT CURE CRASHES (D871390C),LOW - Less than weekly,2025-11-23T06:05:23.000Z,227,26676332,A5 -- SPOT CURE CRASHES (D871390C),CM,K407115,IC0150A5B310UVSPOTCUR,ASSY,"  It was observed that there was excessive movement in the upper linkage which operates the shutter doors.  Repaired bushings.  The excessive movement was eliminated with the new bushings, but DSSA's were still hitting the shutter doors.  Adjusted set screw positioners for optimal door position but the problem was still occurring.  The rear of the station which is moved up and down by the Stelron chassis had 2 medium shims in place.  Added/removed shims (trial and error) to find the right spacing to eliminate the problem.  Ended up removing 1 medium shim and adding 1 thick shim.  The bushings that we repaired were installed in the door linkage above the top plate.  The linkage below the top plate may also need new bushings.  Was in contact with engineering throughout the troubleshooting/repair process.  Further work may be performed during December shutdown.",  Worn bushings.  Out of adjustment.
